Wellname		: 3-BRSA-			1132-RJS
Date		: 04/05/2			018 15:36:55
					
DEPTH	AF10	AF20	AF30	AF60	AF90
M	ohm,m	ohm,m	ohm,m	ohm,m	ohm,m
5389,0166	1950	617,1	1033	476,1	405,2
5389,1689	1950	714,1	1165,6	531,3	441,3
5389,3213	1950	763,9	1221	586,6	467,2
5389,4736	1950	809,8	1239,4	589,1	457,6
5389,626	1950	835,5	1278,9	577,7	455,2
5389,7783	1950	839,6	1345,3	570	469,3
5389,9307	1950	819,7	1314,3	560,1	467,8
5390,083	1942,7	739,9	1206,6	532,7	452,6
5390,2354	1830,9	662,4	1091,4	504,5	432,2
5390,3882	1486,1	579,4	956,8	473,5	407,9
5390,5405	1225	518,9	835,7	455,5	394,6
5390,6929	1009,6	462,4	749,9	437,4	379,4
5390,8452	820,9	425,1	682,3	422,2	373,7
5390,9976	696,5	396,8	638,1	422,5	362,9
5391,1499	593,5	372,9	598,8	422,1	357,7
5391,3022	517,5	356,6	574,4	428,5	367,6
5391,4546	468,4	344,6	551,9	430,7	380,7
5391,6074	433,9	328,7	537,4	438,1	399,5
5391,7598	415	317	534,3	441,6	434,2
5391,9121	401,1	313,2	536,4	453,2	475
5392,0645	397,4	315,2	535,3	452,1	510,4
5392,2168	398,7	322,1	535,6	434	549,1
5392,3691	411,4	337,3	558,6	429,3	593,2
5392,5215	476,6	393,9	651,4	484,1	652
5392,6738	611,3	493,6	794,7	571	745,8
5392,8262	864	665,6	1035,2	683,1	860,5
5392,979	1311,9	918,8	1332,5	959,1	1057,9
5393,1313	1495,6	1155,1	1779,8	1311,9	1357,8
5393,2837	1695,4	1315	1950	1914,8	1716,5
5393,436	1844,4	1442,4	1950	1950	1949,3
5393,5884	1930,5	1458,2	1950	1950	1950
5393,7407	1950	1388,1	1950	1835,5	1896,1
5393,8931	1950	1295,1	1950	1435,8	1640,2
5394,0454	1950	1229,6	1950	1312,3	1584,8
5394,1978	1950	1214,2	1950	979,5	1311,4
5394,3506	1950	1250,6	1950	1037,9	1191
5394,5029	1950	1322,9	1950	1123,4	1265
5394,6553	1950	1395,9	1950	1195	1284
5394,8076	1950	1425,9	1950	1496,1	1449,2
5394,96	1950	1392,3	1950	1447,4	1435,5
5395,1123	1950	1314	1950	1310,6	1246,4
5395,2646	1950	1225,8	1950	1205,4	1137,7
5395,417	1950	1151,7	1950	1078,2	998
5395,5698	1950	1099	1950	964,2	917,6
5395,7222	1950	1065,4	1950	937,5	836,1
5395,8745	1950	1044,9	1950	954,4	806,7
5396,0269	1950	1031,7	1950	1025,9	817
5396,1792	1950	1021,9	1950	1153,9	874,3
5396,3315	1950	1013,9	1950	1326,4	986,8
5396,4839	1950	1009,6	1950	1500,9	1142,6
5396,6362	1950	1013,9	1950	1609,1	1323
5396,7886	1950	1034,1	1950	1621,1	1503,7
5396,9414	1950	1077,5	1950	1551,2	1602,4
5397,0938	1950	1148,7	1950	1375	1595
5397,2461	1950	1245,6	1950	1240,7	1534,4
5397,3984	1950	1357,7	1950	1177,9	1477,2
5397,5508	1950	1468,5	1950	1174,9	1463,7
5397,7031	1950	1565,8	1950	1228,9	1550,6
5397,8555	1950	1649,2	1950	1363,3	1582,9
5398,0078	1950	1726,1	1950	1514,4	1583,6
5398,1602	1950	1801	1950	1759,4	1770,9
5398,313	1950	1870,3	1950	1906,5	1903,3
5398,4653	1950	1926,1	1950	1950	1943,8
5398,6177	1950	1950	1950	1950	1950
5398,77	1950	1950	1950	1950	1950
5398,9224	1950	1950	1950	1950	1950
5399,0747	1950	1950	1950	1950	1950
5399,2271	1950	1950	1950	1950	1950
5399,3794	1950	1950	1950	1950	1950
5399,5322	1950	1950	1950	1950	1950
5399,6846	1950	1950	1950	1950	1950
5399,8369	1950	1950	1950	1950	1950
5399,9893	1950	1950	1950	1950	1950
5400,1416	1950	1950	1950	1950	1950
5400,2939	1950	1950	1950	1950	1950
5400,4463	1950	1950	1950	1950	1950
5400,5986	1950	1950	1950	1950	1950
5400,751	1950	1950	1950	1950	1950
5400,9038	1950	1950	1950	1950	1950
5401,0562	1950	1950	1950	1950	1950
5401,2085	1950	1950	1950	1950	1950
5401,3608	1950	1950	1950	1950	1950
5401,5132	1950	1950	1950	1950	1950
5401,6655	1950	1948	1950	1950	1950
5401,8179	1950	1916	1950	1950	1950
5401,9702	1950	1859,4	1950	1950	1950
5402,1226	1950	1777,3	1950	1950	1950
5402,2754	1950	1664,1	1950	1950	1950
5402,4277	1950	1523,3	1950	1950	1950
5402,5801	1950	1372,2	1950	1950	1950
5402,7324	1950	1235,7	1950	1950	1950
5402,8848	1950	1135,1	1950	1950	1950
5403,0371	1950	1083,1	1950	1950	1950
5403,1895	1950	1085,6	1950	1950	1950
5403,3418	1950	1145,2	1950	1950	1950
5403,4946	1950	1260,9	1950	1950	1950
5403,647	1950	1422,4	1950	1950	1950
5403,7993	1950	1604,2	1950	1950	1950
5403,9517	1950	1768,9	1950	1950	1950
5404,104	1950	1887,4	1950	1950	1950
5404,2563	1950	1946,5	1950	1950	1950
5404,4087	1950	1950	1950	1950	1950
5404,561	1950	1950	1950	1950	1950
5404,7134	1950	1942,7	1950	1950	1950
5404,8662	1950	1888,1	1950	1950	1950
5405,0186	1950	1802,1	1950	1950	1950
5405,1709	1950	1699,3	1950	1950	1950
5405,3232	1950	1600	1950	1950	1950
5405,4756	1950	1523,6	1950	1950	1950
5405,6279	1950	1480,2	1950	1950	1950
5405,7803	1950	1467,3	1950	1950	1950
5405,9326	1950	1472,6	1950	1950	1950
5406,085	1950	1480,9	1950	1950	1950
5406,2378	1950	1485,2	1950	1950	1950
5406,3901	1950	1492,2	1950	1950	1950
5406,5425	1950	1516,9	1950	1950	1950
5406,6948	1950	1570,7	1950	1950	1950
5406,8472	1950	1653,7	1950	1950	1950
5406,9995	1950	1753,2	1950	1950	1950
5407,1519	1950	1848	1950	1950	1950
5407,3042	1950	1920,5	1950	1950	1950
5407,457	1950	1950	1950	1950	1950
5407,6094	1950	1950	1950	1950	1950
5407,7617	1950	1950	1950	1950	1950
5407,9141	1950	1950	1950	1950	1950
5408,0664	1950	1950	1950	1950	1950
5408,2188	1950	1950	1950	1950	1950
5408,3711	1950	1950	1950	1950	1950
5408,5234	1950	1950	1950	1950	1950
5408,6758	1950	1950	1950	1950	1950
5408,8286	1950	1950	1950	1950	1950
5408,981	1950	1950	1950	1950	1950
5409,1333	1950	1950	1950	1950	1950
5409,2856	1950	1950	1950	1950	1950
5409,438	1950	1950	1950	1950	1950
5409,5903	1950	1950	1950	1950	1950
5409,7427	1893	1950	1950	1911,5	1950
5409,895	1745,2	1950	1950	1790,8	1905,5
5410,0474	1510,2	1950	1950	1604,2	1791,9
5410,2002	1223,8	1950	1950	1381,5	1625,7
5410,3525	948,5	1950	1950	1173,8	1438,6
5410,5049	725,9	1950	1950	1020,6	1277,3
5410,6572	563,2	1950	1950	937	1175,3
5410,8096	450,8	1950	1950	924,9	1146,6
5410,9619	377,5	1950	1950	984,4	1194
5411,1143	334,9	1950	1950	1115,5	1312,1
5411,2666	319,3	1950	1950	1308,9	1481,7
5411,4194	330,7	1950	1950	1536,7	1672,2
5411,5718	374,7	1950	1950	1741,8	1826,8
5411,7241	463,5	1950	1950	1893,8	1931,5
5411,8765	616,1	1950	1950	1950	1950
5412,0288	849,2	1942,8	1950	1950	1950
5412,1812	1149	1887,6	1950	1950	1950
5412,3335	1447,8	1794,3	1950	1950	1950
5412,4858	1671,3	1671,7	1950	1950	1950
5412,6382	1806,2	1536,7	1950	1896,5	1950
5412,791	1883,6	1408,9	1950	1698	1950
5412,9434	1931,5	1303,4	1950	1507,4	1950
5413,0957	1950	1227,6	1950	1374,4	1950
5413,248	1950	1182,6	1950	1155,6	1938,6
5413,4004	1950	1165,2	1950	1103,5	1894,9
5413,5527	1950	1168,8	1950	1102,3	1805,5
5413,7051	1950	1183,4	1950	1127,7	1705,1
5413,8574	1950	1197,3	1950	1183,6	1613,7
5414,0098	1950	1201,4	1950	1249,4	1443,8
5414,1626	1950	1194,2	1950	1218,9	1220
5414,3149	1950	1182,8	1950	1187,3	1040,3
5414,4673	1950	1177,5	1950	1125,8	894,7
5414,6196	1950	1185,9	1950	1105,5	862,9
5414,772	1950	1208,8	1950	1206,1	889,4
5414,9243	1950	1240,2	1950	1297,1	959,2
5415,0767	1950	1270,5	1950	1507	1068,8
5415,229	1950	1294,2	1950	1550	1269,7
5415,3818	1950	1316,6	1950	1485,3	1391,9
5415,5342	1950	1351,2	1950	1372,3	1536,5
5415,6865	1950	1410,1	1950	1190,2	1566,3
5415,8389	1950	1490,3	1950	1008,3	1484,9
5415,9912	1950	1562,4	1950	862,5	1434
5416,1436	1950	1565,7	1950	864,7	1175,7
5416,2959	1950	1447,1	1950	897,7	1094,9
5416,4482	1950	1229,6	1950	888,7	941,5
5416,6006	1950	999,2	1950	1114,5	936,9
5416,7534	1950	819,5	1945	1178,6	922,7
5416,9058	1950	711,3	1919,9	1168,8	899,8
5417,0581	1950	665,9	1876,6	1168,1	845,2
5417,2104	1950	676,6	1814,9	1083,4	788,8
5417,3628	1950	740,5	1753,5	904	816,7
5417,5151	1950	838	1753,4	824,4	934
5417,6675	1950	955,9	1719,9	816,5	1065,3
5417,8198	1950	1044,6	1763,1	867,6	1129,6
5417,9722	1950	1087,2	1858,8	955,4	1088,4
5418,125	1950	1119	1905	1155,8	1104,9
5418,2773	1950	1162,4	1930,9	1368,6	1339,7
5418,4297	1950	1245	1950	1523,2	1541,5
5418,582	1950	1376,1	1950	1839,3	1870,9
5418,7344	1950	1537,8	1950	1950	1950
5418,8867	1950	1689	1950	1950	1950
5419,0391	1950	1785,5	1950	1950	1950
5419,1914	1950	1811,7	1950	1950	1950
5419,3442	1950	1789,3	1950	1949,7	1909,9
5419,4966	1950	1755,9	1950	1879	1760,1
5419,6489	1950	1740,2	1950	1826	1673,2
5419,8013	1950	1751,7	1950	1754,2	1469,4
5419,9536	1950	1779,4	1950	1728,2	1320,5
5420,106	1950	1791,6	1950	1630,6	1317,8
5420,2583	1950	1748,5	1950	1696,5	1344,3
5420,4106	1950	1627,2	1950	1676,1	1361,1
5420,563	1950	1443,2	1950	1916,9	1471,1
5420,7158	1950	1240	1950	1933,7	1681,3
5420,8682	1950	1058	1950	1890,2	1751,2
5421,0205	1950	917,9	1950	1778,9	1717,9
5421,1729	1950	823,4	1950	1690,8	1693,2
5421,3252	1950	769,7	1950	1570,4	1586,9
5421,4775	1950	748,5	1946	1418,3	1432
5421,6299	1928,9	742,6	1912,7	1219,4	1213,3
5421,7822	1854,2	755,9	1905,8	1059,8	1051,1
5421,9346	1758,7	750,8	1848,7	958,5	870,1
5422,0874	1507,8	713,6	1707,7	964,1	832,3
5422,2397	1233,4	678,6	1559	1017,7	817,9
5422,3921	1123,9	631,6	1458,4	1136,7	810
5422,5444	1213,4	654,9	1550,2	1217,9	919,6
5422,6968	1314,7	688,1	1722,7	1241,5	1004,1
5422,8491	1475,9	754,6	1797,4	1212,2	1069,9
5423,0015	1639,2	827,1	1925,3	1197,4	1244,1
5423,1538	1759,1	891,2	1950	1088,7	1249,5
5423,3062	1858,5	941,1	1950	1063,9	1145,5
5423,459	1927,9	967,9	1950	1077,9	1204,3
5423,6113	1950	972,8	1950	1092,5	1200,1
5423,7637	1950	962,7	1950	1148,5	1220,7
5423,916	1950	944,7	1950	1221,8	1252,3
5424,0684	1939,8	921,8	1950	1256,6	1252,5
5424,2207	1870	893,1	1947,6	1221,6	1200,3
5424,373	1746	855,6	1892,8	1146,7	1122,9
5424,5254	1573,4	812,8	1774,9	943,7	942,3
5424,6782	1419,7	765,8	1544	783,6	791,2
5424,8306	1048,5	646,2	1230,7	687,2	682,2
5424,9829	782,5	540,1	974,8	612,7	585,1
5425,1353	646,7	464	785,5	532,8	508,4
5425,2876	555,4	414,3	652,5	467,7	446,4
5425,4399	485,8	371,3	554,8	421,8	402,5
5425,5923	434,3	337,1	481,8	374,2	368,4
5425,7446	405,7	311,7	433,6	334,1	347,5
5425,897	386,7	297,7	408,6	315,4	329,3
5426,0498	374,2	293,9	402,8	309,9	312,4
5426,2021	379,1	302,6	418,8	320,3	318
5426,3545	428,2	329,9	467,6	350,9	341,8
5426,5068	508,8	377,3	561,2	409	384,4
5426,6592	618,6	437,9	690,8	494	448,9
5426,8115	842,7	517,9	886	604	544
5426,9639	1125,9	606,5	1115,5	718,7	644,8
5427,1162	1491,4	679,3	1326,1	806,3	742,3
5427,2686	1870,4	737,1	1550	864,2	871,5
5427,4214	1948,7	829,9	1797	917,3	1006
5427,5737	1950	941,1	1930,8	921,7	1113,2
5427,7261	1950	1004,1	1950	892,1	1269,4
5427,8784	1950	1014,8	1950	861,9	1172,5
5428,0308	1949	960,1	1950	830,5	903,3
5428,1831	1906,1	860,4	1936,4	821,6	818,7
5428,3354	1821,4	741,7	1810,1	854,3	792,3
5428,4878	1741,4	623,7	1631,2	888,7	752,2
5428,6406	1410,7	561,7	1474,3	902,2	710,5
5428,793	1131,4	521,1	1294,4	890,6	656,4
5428,9453	929,9	478,4	1120,4	862,2	625,8
5429,0977	841,7	470	1064	810,3	645,9
5429,25	867,3	497,1	1083,6	783,1	698,6
5429,4023	1066,6	586,7	1232	816	837,7
5429,5547	1391,5	687,9	1432,2	945,6	1037
5429,707	1701,4	895,7	1674,7	1119,5	1287,8
5429,8594	1808,5	1077,2	1900,3	1468,3	1735
5430,0122	1901,8	1271,7	1950	1886,7	1941,1
5430,1646	1948,2	1428,7	1950	1950	1950
5430,3169	1950	1474	1950	1950	1950
5430,4692	1950	1381	1950	1950	1950
5430,6216	1950	1196,6	1950	1950	1950
5430,7739	1950	995,4	1950	1950	1950
5430,9263	1950	827	1950	1943,3	1950
5431,0786	1950	708,9	1950	1849,4	1907,2
5431,231	1950	642,1	1950	1766,3	1823,5
5431,3838	1950	623,9	1950	1657,1	1701,3
5431,5361	1950	654,8	1950	1488,1	1537,6
5431,6885	1950	741,4	1950	1358	1362,2
5431,8408	1950	893,5	1950	1368,2	1276,5
5431,9932	1950	1111,1	1950	1355,6	1140,8
5432,1455	1950	1363,8	1950	1310,6	1110
5432,2979	1950	1580,4	1950	1422,2	1188,4
5432,4502	1950	1691,9	1950	1501,3	1206,4
5432,603	1950	1687,8	1950	1668,7	1288,5
5432,7554	1950	1606,9	1950	1802,2	1471,2
5432,9077	1950	1494,9	1950	1879,9	1695,4
5433,0601	1950	1383,5	1950	1815,1	1747,3
5433,2124	1950	1290,9	1950	1733,5	1765,1
5433,3647	1950	1222,7	1950	1621,5	1742,3
5433,5171	1950	1175,9	1950	1428	1620,9
5433,6694	1950	1142	1950	1233,1	1522,8
5433,8218	1950	1112,6	1950	1112,9	1442,8
5433,9746	1950	1084,7	1950	1027,1	1375,8
5434,127	1950	1062,2	1950	947,3	1284
5434,2793	1950	1051,6	1950	899,6	1202,4
5434,4316	1950	1055,1	1950	943,1	1099,4
5434,584	1950	1066,9	1950	1077	1084,9
5434,7363	1950	1074,9	1950	1184,4	1051
5434,8887	1950	1067,2	1950	1383,2	1065,3
5435,041	1950	1042,3	1950	1527,3	1113,1
5435,1934	1950	1010,6	1950	1550,7	1145
5435,3462	1950	986,4	1950	1576,1	1186,4
5435,4985	1950	979,8	1950	1485	1208,6
5435,6509	1950	995,1	1950	1371,6	1266,1
5435,8032	1950	1032,1	1950	1237,4	1342,1
5435,9556	1950	1089,2	1950	1192,2	1374,6
5436,1079	1950	1165,3	1950	1195,3	1359,9
5436,2603	1950	1259,4	1950	1228,3	1317,7
5436,4126	1950	1364,6	1950	1446,3	1337
5436,5654	1950	1461,6	1950	1707,7	1416,6
5436,7178	1950	1516,6	1950	1950	1413
5436,8701	1950	1500,3	1950	1950	1759,1
5437,0225	1950	1419,7	1950	1865	1950
5437,1748	1950	1270,5	1730,8	1485,9	1815,7
5437,3271	1950	1061	1711,9	1244,3	1871,3
5437,4795	1950	1056,8	1438,7	1136,4	1927,6
5437,6318	1950	944,4	1158,7	800,2	1909,4
5437,7842	1950	1342,4	1368,6	812,7	1857,2
5437,937	1950	1634,9	1826,8	852,1	1931,1
5438,0894	1950	1815,8	1825,7	903,2	1733,7
5438,2417	1950	1784	1930,4	1026,8	1348
5438,394	1950	1548,9	1950	1090,7	1015,5
5438,5464	1950	1189,2	1950	1013,3	756,4
5438,6987	1950	838,7	1828,6	726,4	628,6
5438,8511	1950	576,6	1305,2	589,1	507,8
5439,0034	1950	385,2	795,1	595,8	458
5439,1558	1950	336,2	720,7	702,1	507,4
5439,3086	1950	354	828,4	894,7	665,1
5439,4609	1950	406,5	1052,8	1081,2	853,3
5439,6133	1950	562,9	1301,4	1367,5	1133,8
5439,7656	1950	723,8	1744,6	1805,4	1687,6
5439,918	1950	967,4	1950	1950	1950
5440,0703	1950	1249,4	1950	1950	1950
5440,2227	1950	1467,7	1950	1950	1928,6
5440,375	1950	1523,7	1950	1950	1759,5
5440,5278	1950	1425,7	1950	1923,6	1603
5440,6802	1950	1262,7	1950	1597,7	1301,5
5440,8325	1950	1109,1	1950	1404,5	1196,4
5440,9849	1950	996,1	1950	1280,6	1099
5441,1372	1950	927,7	1950	1380,7	1233,6
5441,2896	1950	896,4	1950	1394,3	1301,9
5441,4419	1950	892	1950	1314,8	1287,7
5441,5942	1950	901,6	1950	1294,4	1329,8
5441,7466	1950	911,2	1950	1192,8	1300,4
5441,8994	1950	908,2	1950	1113,7	1321,1
5442,0518	1950	886,1	1950	1078,9	1372,4
5442,2041	1950	846,8	1950	1033,4	1323
5442,3564	1950	798,8	1950	943,3	1178,7
5442,5088	1950	737,4	1905,6	874,9	1057,9
5442,6611	1950	685,2	1840,5	819,3	961,2
5442,8135	1950	639,7	1749,5	832,2	886,7
5442,9658	1950	604,5	1599	869	875,4
5443,1182	1936	556,3	1462,1	851,7	810,2
5443,271	1856,3	508,1	1346,4	951	839,1
5443,4233	1767,9	470,2	1193,2	931,3	837,3
5443,5757	1432,9	400,4	945,6	810,3	743,6
5443,728	1095,4	348,1	761,9	691,1	672,8
5443,8804	775,2	317,5	643,5	603,5	597,7
5444,0327	593,6	290,2	524,5	490,5	537,3
5444,1851	504,6	274,6	452,6	422,5	526,8
5444,3374	474,1	278,2	425,4	410,7	552
5444,4902	488,7	309,7	451,6	446,6	593,5
5444,6426	544,9	368,6	513	513	670,6
5444,7949	628,8	409,5	576,9	593,4	755,6
5444,9473	693	465,6	686,6	729,3	929,6
5445,0996	810,3	549,1	883,5	908	1180,9
5445,252	883,3	569,8	1065,1	1043,6	1371,7
5445,4043	952,3	634,7	1343,1	1247	1587,4
5445,5566	1049,3	763,4	1577,7	1348,8	1752,3
5445,709	1236,4	898,5	1810,4	1468,3	1916,1
5445,8618	1441,1	1090	1950	1469,8	1950
5446,0142	1595	1284,3	1950	1782,2	1950
5446,1665	1745,8	1474,6	1950	1950	1950
5446,3188	1865,2	1606,5	1950	1950	1950
5446,4712	1938,6	1655,2	1950	1950	1950
5446,6235	1950	1647,9	1950	1950	1950
5446,7759	1950	1632,5	1950	1950	1950
5446,9282	1950	1642,8	1950	1950	1950
5447,0806	1950	1689	1950	1950	1950
5447,2334	1950	1762,6	1950	1950	1950
5447,3857	1950	1844	1950	1950	1950
5447,5381	1950	1912,9	1950	1950	1950
5447,6904	1950	1950	1950	1950	1950
5447,8428	1950	1950	1950	1950	1950
5447,9951	1950	1950	1950	1950	1950
5448,1475	1950	1950	1950	1950	1950
5448,2998	1950	1950	1950	1950	1950
5448,4526	1950	1950	1950	1920	1921,4
5448,605	1950	1950	1950	1875,3	1872,8
5448,7573	1950	1940,9	1950	1815,5	1800,9
5448,9097	1950	1875,6	1950	1829,7	1775,9
5449,062	1950	1769,5	1950	1809	1750,8
5449,2144	1950	1638,9	1950	1793,7	1622,3
5449,3667	1950	1512,7	1950	1883,6	1727,1
5449,519	1950	1420,5	1950	1890,6	1873,2
5449,6714	1950	1381,1	1950	1915,3	1880,1
5449,8242	1950	1401,2	1950	1946,7	1915,4
5449,9766	1950	1477	1950	1950	1947
5450,1289	1950	1593,3	1950	1950	1950
5450,2813	1950	1721,8	1950	1950	1950
5450,4336	1950	1827,1	1950	1950	1950
5450,5859	1950	1881,4	1950	1950	1950
5450,7383	1950	1872	1950	1950	1950
5450,8906	1950	1801,9	1950	1950	1950
5451,043	1950	1686,6	1950	1950	1950
5451,1958	1950	1549	1950	1950	1918,4
5451,3481	1950	1411,2	1950	1950	1803,1
5451,5005	1950	1288,1	1950	1950	1708,2
5451,6528	1950	1185,9	1950	1950	1654,6
5451,8052	1950	1106,1	1950	1950	1643,8
5451,9575	1950	1050	1950	1950	1683,1
5452,1099	1950	1020,2	1950	1926,5	1804,2
5452,2622	1950	1021,2	1950	1861,4	1858,5
5452,4146	1950	1057,6	1950	1787,1	1887,2
5452,5674	1950	1130,9	1950	1698,8	1894,9
5452,7197	1950	1232,1	1950	1534,4	1938,8
5452,8721	1950	1332,8	1950	1412,6	1950
5453,0244	1950	1387,4	1950	1366,9	1950
5453,1768	1950	1364,3	1950	1336	1782,5
5453,3291	1950	1278,2	1950	1374	1533,1
5453,4814	1950	1174	1950	1360,9	1423,8
5453,6338	1950	1089,3	1950	1479	1356
5453,7866	1950	1042	1950	1578,5	1478,4
5453,939	1950	1037,7	1950	1614	1462,4
5454,0913	1950	1077,9	1950	1636,4	1442,3
5454,2437	1950	1162,3	1950	1525	1374,8
5454,396	1950	1286	1950	1617,9	1503,1
5454,5483	1950	1432,9	1950	1653,8	1586,3
5454,7007	1950	1570,9	1950	1897,6	1907,5
5454,853	1950	1663,4	1950	1950	1950
5455,0054	1950	1695,9	1950	1950	1950
5455,1582	1950	1687,1	1950	1867,5	1932,9
5455,3105	1950	1669,1	1950	1895,8	1948,5
5455,4629	1950	1660,9	1950	1739,7	1950
5455,6152	1950	1657	1950	1804,6	1950
5455,7676	1950	1631,5	1950	1779,8	1950
5455,9199	1950	1559,4	1950	1939,1	1950
5456,0723	1950	1443,4	1950	1950	1950
5456,2246	1950	1316,5	1950	1915,7	1733,2
5456,377	1950	1216,6	1950	1898,6	1472,8
5456,5298	1950	1166,9	1950	1912,7	1354,5
5456,6821	1950	1176,8	1950	1816,7	1370,2
5456,8345	1950	1247,7	1950	1757,9	1553,3
5456,9868	1950	1373,7	1950	1830,1	1822,4
5457,1392	1950	1536	1950	1950	1950
5457,2915	1950	1701,7	1950	1950	1950
5457,4438	1950	1835,9	1950	1950	1950
5457,5962	1950	1921,1	1950	1950	1950
5457,749	1950	1950	1950	1950	1950
5457,9014	1950	1950	1950	1937,1	1950
5458,0537	1950	1950	1950	1893,6	1950
5458,2061	1950	1938,2	1950	1862,7	1950
5458,3584	1950	1890,2	1950	1845,5	1950
5458,5107	1950	1823,1	1950	1798,9	1950
5458,6631	1950	1743,3	1950	1857,7	1792,7
5458,8154	1950	1659,1	1950	1921,7	1689,6
5458,9678	1950	1575,1	1950	1937,5	1531,5
5459,1206	1950	1491,5	1950	1950	1454,8
5459,2729	1950	1409,1	1950	1947,7	1389,4
5459,4253	1950	1333,3	1950	1861,1	1313,8
5459,5776	1950	1274,4	1950	1744,8	1291,2
5459,73	1950	1242,4	1950	1551,5	1279,4
5459,8823	1950	1243,4	1950	1538,6	1551,9
5460,0347	1950	1277,4	1950	1695,1	1630,7
5460,187	1950	1338,8	1950	1832,4	1805
5460,3394	1950	1416,9	1950	1950	1935,6
5460,4922	1950	1500,6	1950	1950	1950
5460,6445	1950	1582,7	1950	1950	1950
5460,7969	1950	1662,3	1950	1950	1950
5460,9492	1950	1740,7	1950	1950	1950
5461,1016	1950	1816,3	1950	1950	1950
5461,2539	1950	1883,1	1950	1950	1950
5461,4063	1950	1934,7	1950	1950	1950
5461,5586	1950	1950	1950	1950	1950
5461,7114	1950	1950	1950	1950	1950
5461,8638	1950	1950	1950	1950	1950
5462,0161	1950	1950	1950	1950	1950
5462,1685	1950	1906,7	1950	1950	1950
5462,3208	1950	1807,6	1950	1950	1950
5462,4731	1950	1668,2	1950	1950	1950
5462,6255	1950	1512,9	1950	1908,4	1950
5462,7778	1950	1375,5	1950	1524,4	1950
5462,9302	1950	1281,9	1950	1327,9	1938,4
5463,083	1950	1244,7	1950	1070,6	1888,9
5463,2354	1950	1266,1	1950	1127,5	1876,9
5463,3877	1950	1341,5	1950	1272,4	1904,3
5463,54	1950	1456,4	1950	1456,4	1950
5463,6924	1950	1581,4	1950	1731,7	1950
5463,8447	1950	1674	1950	1939,4	1950
5463,9971	1950	1698,2	1950	1950	1950
5464,1494	1950	1647,8	1950	1936,7	1950
5464,3018	1950	1547,8	1950	1756,1	1842,7
5464,4546	1950	1430	1950	1576,2	1633,4
5464,6069	1950	1314,3	1950	1426,8	1458,7
5464,7593	1950	1206,3	1950	1305,1	1287,6
5464,9116	1950	1105,4	1950	1195,3	1154,9
5465,064	1950	1012,2	1950	1156,4	1039,9
5465,2163	1950	931,2	1950	1185,3	1010,6
5465,3687	1950	869	1950	1211,6	984,3
5465,521	1950	831,3	1950	1392,7	1000,7
5465,6738	1950	822	1950	1548,9	1217,2
5465,8262	1950	843,1	1950	1576,5	1364,4
5465,9785	1941,6	894,5	1943,5	1566	1464,4
5466,1309	1880,4	964,9	1941,5	1455,2	1506,1
5466,2832	1770,4	1052,4	1925,7	1319,3	1479,1
5466,4355	1665,9	1112,8	1895,7	1138,6	1310,9
5466,5879	1362,5	1061,5	1746	920,8	1080
5466,7402	1123,2	937,2	1493	870,2	899,3
5466,8926	961	851,1	1485,5	848,8	849,8
5467,0454	871,8	718,8	1397,1	854,6	823,3
5467,1978	861,1	680,2	1507,7	1045,1	912,3
5467,3501	851,8	645,7	1658,6	1164,8	1049,9
5467,5024	848,6	660,2	1664,7	1277,7	1126,1
5467,6548	829,7	675,3	1622	1213,8	1058,1
5467,8071	839,7	709,9	1507,5	1032,1	864,2
5467,9595	832,4	760,3	1330	825,4	654,6
5468,1118	734,2	750,9	1195,6	658,8	507,9
5468,2642	758,5	854,4	1002,2	580,7	418,2
5468,417	1011,4	1102,8	1060,3	595,5	406,3
5468,5693	1245,5	1300	1173,4	632	432,8
5468,7217	1677	1676,9	1299,9	801,3	520
5468,874	1950	1933,2	1595,9	1023,4	690,1
5469,0264	1950	1926,4	1887,9	1284,7	969,8
5469,1787	1950	1605,8	1950	1584,7	1439,4
5469,3311	1950	1314,5	1950	1715,7	1763
5469,4834	1873,9	1094,2	1946,9	1238,2	1709,2
5469,6362	1658,2	949,2	1950	747,7	1535,4
5469,7886	1377,7	872,7	1875,7	679,1	1280,3
5469,9409	1094,2	849,4	1877,1	893	1236,1
5470,0933	848	859,8	1950	1238,6	1250,4
5470,2456	654,4	844,9	1950	1603,5	1071,3
5470,3979	507,7	779,8	1904,3	1669,5	822,7
5470,5503	398,4	663,9	1746	1618,6	619,9
5470,7026	315,7	528,1	1452,3	1438,4	557,7
5470,855	254,7	410,7	1072,3	1159,5	512,9
5471,0078	206,6	320,1	751,7	866	556,5
5471,1602	153,3	218,6	520,8	688,7	598,9
5471,3125	114	152,3	358,5	568,5	734,4
5471,4648	90,31	119	268,3	515,5	919,6
5471,6172	80,51	108,9	241	574,2	1079,1
5471,7695	83,24	120,7	269	641,7	1098,7
5471,9219	89,47	140,3	300,2	610	924,8
5472,0742	93,02	175	307,5	537	717
5472,2266	95,41	229	331,4	464,4	542,1
5472,3794	96,17	186,7	264,3	351,8	438,3
5472,5317	98,38	186,7	230,5	300,8	351,6
5472,6841	108,1	176,5	201,4	254,4	293,5
5472,8364	124,7	176,7	204,4	270,9	343,1
5472,9888	143,6	213,8	269,3	385,7	457,7
5473,1411	162,7	267,2	365,9	512,8	604,9
5473,2935	184,3	312,8	508,9	697,3	789,4
